0.05	1.9874999375
0.1	2.2718749375
0.15	2.2912499375
0.2	2.3000005625
0.25	2.3062499375
0.3	2.3109374375
0.35	2.3145824375
0.4	2.3174999375
0.45	2.3198868125
0.5	2.3218743125
0.55	2.3235580625
0.6	2.3249999375
0.65	2.3249999375
0.7	2.3249999375
0.75	2.3249999375
0.8	2.3249999375
0.85	2.3249999375
0.9	2.3249999375
0.95	2.3249999375
1	2.3249999375
