0.05	3.3
0.1	4.6875
0.15	5.6833353125
0.2	4.835
0.25	4.9182166875
0.3	3.6601393125
0.35	4.0837553125
0.4	7.0385308125
0.45	8.009530375
0.5	9.2454
0.55	10.187304875
0.6	11.227894875
0.65	13.495342875
0.7	15.96160125
0.75	18.1870053125
0.8	27.9640675625
0.85	205.8460854375
0.9	205.8777154375
0.95	205.8875273125
1	205.8875273125
